GW_filename,detected,GRB_filename,KN_coords
27178,False,,
27180,False,,
27195,False,,
27198,False,,
27214,False,,
27240,False,,
27242,False,,
27272,False,,
27279,False,,
27282,False,,
27338,False,,
27344,False,,
27347,False,,
27365,False,,
27435,False,,
27438,False,,
27439,False,,
27463,True,GBM_bns_27463,"(5.4912968, -0.0141802)"
27471,False,,
27482,True,GBM_bns_27482,"(3.0304997, -0.2637924)"
27519,False,,
27525,False,,
27528,False,,
27533,False,,
27540,False,,
27554,False,,
27563,False,,
27578,False,,
27582,False,,
27594,False,,
27597,False,,
27613,True,GBM_bns_27613,"(1.8083637, 0.0097571089)"
27614,False,,
27619,False,,
27635,True,GBM_bns_27635,"(2.3007652, 0.66595122)"
27648,False,,
27669,True,GBM_bns_27669,"(0.9973847, -0.63625097)"
27670,False,,
27715,False,,
27717,False,,
27728,False,,
27752,False,,
27800,False,,
27827,False,,
27898,False,,
27905,False,,
27915,False,,
27930,False,,
27947,False,,
27971,False,,
27982,False,,
27984,False,,
27985,False,,
28030,False,,
28057,False,,
28058,False,,
28089,False,,
28097,False,,
28100,False,,
28108,False,,
28119,False,,
28131,False,,
28136,False,,
28151,False,,
28160,True,GBM_bns_28160,"(0.77434709, 0.98805184)"
28167,False,,
28183,False,,
28207,False,,
28222,False,,
28225,False,,
28243,False,,
28244,True,GBM_bns_28244,"(5.8530129, -0.090907812)"
28257,False,,
28269,False,,
28275,False,,
28297,False,,
28307,False,,
28324,False,,
28327,False,,
28334,False,,
28336,False,,
28338,False,,
28353,True,GBM_bns_28353,"(1.5117239, 1.0122014)"
28359,False,,
28380,True,GBM_bns_28380,"(0.97685195, 1.1345949)"
28394,False,,
28441,False,,
28461,False,,
28464,True,GBM_bns_28464,"(1.5929812, 0.97035)"
28465,False,,
28479,False,,
28490,False,,
28500,False,,
28506,False,,
28521,False,,
28533,False,,
28574,False,,
28615,False,,
28655,False,,
28663,False,,
28690,False,,
28764,False,,
28775,False,,
28784,True,GBM_bns_28784,"(3.5068429, 1.1625365)"
28800,False,,
28866,False,,
28875,False,,
28895,False,,
28899,False,,
28910,False,,
28931,True,GBM_bns_28931,"(3.7078977, -0.84393215)"
28971,False,,
28979,False,,
28982,False,,
29017,False,,
29020,False,,
29038,False,,
29060,False,,
29063,False,,
29084,False,,
29095,False,,
29122,False,,
29153,False,,
29163,False,,
29180,False,,
29182,True,GBM_bns_29182,"(6.052898, 0.54116377)"
29213,True,GBM_bns_29213,"(5.2350949, -0.29859504)"
29243,False,,
29247,False,,
29248,True,GBM_bns_29248,"(2.9308713, 0.24692436)"
29258,False,,
29313,False,,
29318,False,,
29322,False,,
29333,False,,
29354,False,,
29356,False,,
29366,False,,
29374,False,,
29383,True,GBM_bns_29383,"(0.36223405, -0.99398108)"
29406,False,,
29411,False,,
29427,False,,
29474,False,,
29496,False,,
29504,False,,
29515,False,,
29547,True,GBM_bns_29547,"(0.99526053, 0.18045347)"
29570,False,,
29571,False,,
29585,False,,
29612,False,,
29621,False,,
29623,False,,
29626,False,,
29634,False,,
29641,True,GBM_bns_29641,"(3.2792372, -1.0142865)"
29646,False,,
29651,False,,
29687,False,,
29694,False,,
29729,False,,
29734,False,,
29735,False,,
29737,True,GBM_bns_29737,"(5.9435184, 0.50048256)"
29758,False,,
29790,False,,
29798,False,,
29802,False,,
29806,False,,
29818,False,,
29837,False,,
29846,False,,
29851,False,,
29876,False,,
29881,False,,
29888,False,,
29893,False,,
29897,True,GBM_bns_29897,"(6.1063559, 1.2227817)"
29902,False,,
29915,False,,
29943,False,,
29989,False,,
29994,False,,
29999,False,,
30040,False,,
30079,False,,
30087,False,,
30163,False,,
30204,False,,
30240,False,,
30266,False,,
30272,True,GBM_bns_30272,"(5.5016423, -0.24114263)"
30276,False,,
30315,False,,
30316,False,,
30343,False,,
30370,False,,
30405,False,,
30422,False,,
30444,False,,
30497,False,,
30551,False,,
30560,False,,
30562,True,GBM_bns_30562,"(2.1746755, -0.40796221)"
30567,False,,
30569,False,,
30579,False,,
30581,True,GBM_bns_30581,"(5.2841202, -0.73524596)"
30607,False,,
30636,False,,
30672,False,,
30718,True,GBM_bns_30718,"(4.9212925, 0.96472588)"
30722,False,,
30757,False,,
30760,False,,
30764,False,,
30770,False,,
30783,False,,
30790,False,,
30805,False,,
30839,False,,
30842,False,,
30920,False,,
30928,False,,
30978,False,,
30998,False,,
31046,True,GBM_bns_31046,"(0.27526877, 0.29376496)"
31064,False,,
31087,False,,
31093,False,,
31139,False,,
31140,False,,
31167,False,,
31172,False,,
31179,False,,
31186,False,,
31230,False,,
31243,False,,
31307,False,,
31325,False,,
31371,False,,
31393,True,GBM_bns_31393,"(5.202143, 0.78206507)"
31416,False,,
31422,False,,
31431,False,,
31450,False,,
31454,False,,
31458,False,,
31470,False,,
31504,True,GBM_bns_31504,"(2.8323476, -1.1073812)"
31529,False,,
31552,True,GBM_bns_31552,"(0.36789786, 0.96108385)"
31614,False,,
31620,False,,
31622,False,,
31627,False,,
31641,False,,
31661,False,,
31681,False,,
31691,False,,
31694,False,,
31702,False,,
31711,False,,
31719,False,,
31734,False,,
31742,False,,
31750,False,,
31759,False,,
31760,False,,
31774,False,,
31787,False,,
31841,False,,
31842,False,,
31857,False,,
31885,False,,
31954,False,,
31955,False,,
31966,False,,
31976,True,GBM_bns_31976,"(2.1641675, -0.25651506)"
32030,False,,
32034,False,,
32044,False,,
32064,False,,
32071,False,,
32091,True,GBM_bns_32091,"(2.2112394, -0.16879404)"
32122,False,,
32125,False,,
32129,True,GBM_bns_32129,"(4.7130437, -0.67503473)"
32138,True,GBM_bns_32138,"(3.7240846, -0.16229587)"
32143,False,,
32189,False,,
32201,False,,
32220,False,,
32231,False,,
32235,False,,
32239,False,,
32240,False,,
32258,False,,
32281,False,,
32344,False,,
32345,False,,
32383,True,GBM_bns_32383,"(4.1023983, 0.35687225)"
32385,False,,
32436,False,,
32458,False,,
32475,False,,
32524,False,,
32534,False,,
32536,False,,
32538,False,,
32544,False,,
32551,False,,
32571,False,,
32592,False,,
32594,False,,
32606,False,,
32636,False,,
32646,False,,
32684,False,,
32691,True,GBM_bns_32691,"(2.5456129, 1.3417647)"
32711,False,,
32718,False,,
32726,False,,
32761,False,,
32767,False,,
32773,False,,
32778,False,,
32781,False,,
32787,False,,
32793,False,,
32809,False,,
32829,False,,
32841,False,,
32862,False,,
32864,False,,
32921,False,,
32937,False,,
32949,False,,
32952,False,,
32961,False,,
32972,False,,
32985,True,GBM_bns_32985,"(3.130686, 0.82177793)"
33002,False,,
33039,False,,
33056,False,,
33107,False,,
33114,False,,
33135,False,,
33141,False,,
33163,False,,
33164,False,,
33188,False,,
33203,False,,
33210,False,,
33263,False,,
33303,True,GBM_bns_33303,"(1.9983322, -0.54870176)"
33307,False,,
33328,False,,
33384,False,,
33389,False,,
33419,False,,
33458,False,,
33518,False,,
33529,False,,
33531,False,,
33552,False,,
33589,False,,
33607,False,,
33622,False,,
33658,False,,
33660,False,,
33678,False,,
33703,False,,
33722,False,,
33751,False,,
33770,False,,
33801,False,,
33811,False,,
33817,False,,
33824,False,,
33826,False,,
33834,False,,
33835,False,,
33850,False,,
33864,False,,
33867,False,,
33910,False,,
33934,False,,
33936,True,GBM_bns_33936,"(0.80751767, 1.5147044)"
33945,False,,
33969,False,,
34002,False,,
34004,False,,
34009,False,,
34044,False,,
34121,False,,
34127,False,,
34137,False,,
34156,True,GBM_bns_34156,"(4.6010982, 0.034540523)"
34185,False,,
34227,False,,
34229,False,,
34242,False,,
34279,False,,
34297,False,,
34335,False,,
34342,False,,
34358,False,,
34436,False,,
34491,False,,
34511,False,,
34547,False,,
34552,False,,
34565,False,,
34590,False,,
34593,False,,
34614,False,,
34620,True,GBM_bns_34620,"(4.2185783, -0.96986858)"
34635,False,,
34642,False,,
34653,False,,
34665,False,,
34677,False,,
34690,False,,
34695,True,GBM_bns_34695,"(5.913528, -0.72577713)"
34700,False,,
34718,False,,
34730,False,,
34752,False,,
34754,True,GBM_bns_34754,"(3.9301913, -0.94961759)"
34797,False,,
34809,True,GBM_bns_34809,"(4.7079482, -0.1246665)"
34830,False,,
34846,False,,
34849,False,,
34871,False,,
34874,True,GBM_bns_34874,"(0.059197985, 0.33932327)"
34892,True,GBM_bns_34892,"(1.0518567, -1.3580169)"
34894,True,GBM_bns_34894,"(2.519634, 0.59223155)"
34904,False,,
34922,False,,
34927,False,,
34934,False,,
34943,False,,
34948,False,,
35040,False,,
35049,False,,
35085,True,GBM_bns_35085,"(1.1508367, 0.17770827)"
35126,False,,
35145,False,,
35152,False,,
35180,False,,
35185,False,,
35194,True,GBM_bns_35194,"(6.1236427, -0.83341607)"
35228,False,,
35231,True,GBM_bns_35231,"(2.327303, 0.72497666)"
35258,False,,
35284,False,,
35307,False,,
35321,False,,
35333,False,,
35334,False,,
35349,False,,
35420,True,GBM_bns_35420,"(2.512912, 1.2444208)"
35427,False,,
35439,False,,
35464,False,,
35515,False,,
35516,True,GBM_bns_35516,"(3.8348932, 0.24415847)"
35564,False,,
35606,False,,
35610,False,,
35629,False,,
35631,False,,
35668,False,,
35703,False,,
35724,True,GBM_bns_35724,"(0.70087874, 0.56172544)"
35788,False,,
35795,False,,
35804,False,,
35814,False,,
35888,False,,
35892,True,GBM_bns_35892,"(4.3543806, 0.22092188)"
35910,False,,
35920,False,,
35941,False,,
35962,False,,
36004,False,,
36016,False,,
36025,False,,
36044,False,,
36086,False,,
36087,False,,
36157,False,,
36182,True,GBM_bns_36182,"(2.7222359, -0.1158177)"
36193,False,,
36232,False,,
36235,False,,
36236,False,,
36239,False,,
36299,False,,
36300,True,GBM_bns_36300,"(5.6898589, -0.79653558)"
36311,False,,
36315,False,,
36317,False,,
36341,False,,
36344,False,,
36360,False,,
36382,False,,
36396,False,,
36402,False,,
36403,False,,
36428,False,,
36469,False,,
36493,False,,
36495,False,,
36500,False,,
36507,False,,
36534,False,,
36539,False,,
36581,False,,
36592,True,GBM_bns_36592,"(2.9305089, -1.3875489)"
36598,False,,
36628,False,,
36639,False,,
36651,False,,
36662,False,,
36678,False,,
36687,False,,
36699,False,,
36721,False,,
36736,False,,
36741,False,,
36744,False,,
36745,False,,
36779,False,,
36804,False,,
36812,True,GBM_bns_36812,"(2.4384523, -0.3835232)"
36847,False,,
36860,False,,
37047,False,,
37089,False,,
37105,False,,
37109,False,,
37119,False,,
37134,False,,
37138,False,,
37148,False,,
37171,False,,
37180,False,,
37213,False,,
37235,False,,
37340,False,,
37357,False,,
37396,False,,
37406,False,,
37409,False,,
37434,False,,
37446,False,,
37462,False,,
37477,False,,
37493,False,,
37497,False,,
37510,False,,
37521,False,,
37522,False,,
37531,False,,
37532,False,,
37535,False,,
37537,False,,
37551,False,,
37587,False,,
37604,False,,
37624,True,GBM_bns_37624,"(3.9739664, -0.96336966)"
37627,False,,
37658,True,GBM_bns_37658,"(4.4086703, -0.47218324)"
37677,False,,
37689,False,,
37696,False,,
37700,False,,
37721,False,,
37738,False,,
37751,False,,
37792,False,,
37876,False,,
37885,False,,
37912,False,,
37930,False,,
37949,False,,
37952,False,,
37983,False,,
38017,False,,
38027,False,,
38034,False,,
38070,False,,
38110,False,,
38112,False,,
38115,False,,
38161,False,,
38211,False,,
38232,False,,
38236,False,,
38237,False,,
38243,True,GBM_bns_38243,"(0.67586047, -0.1307988)"
38259,False,,
38265,False,,
38270,False,,
38275,False,,
38286,True,GBM_bns_38286,"(0.16007417, 1.0034039)"
38295,False,,
38296,False,,
38310,False,,
38343,True,GBM_bns_38343,"(1.8906107, 0.73435911)"
38347,False,,
38360,False,,
38363,False,,
38370,False,,
38387,False,,
38388,False,,
38428,False,,
38433,False,,
38437,False,,
38448,False,,
38473,False,,
38504,True,GBM_bns_38504,"(5.3838154, -0.15673432)"
38509,True,GBM_bns_38509,"(2.1620507, 0.43213471)"
38510,False,,
38517,False,,
38524,False,,
38533,True,GBM_bns_38533,"(3.7404589, 0.82183961)"
38556,False,,
38560,False,,
38572,False,,
38590,False,,
38591,True,GBM_bns_38591,"(5.4328084, -0.33462799)"
38610,False,,
38646,False,,
38649,False,,
38651,False,,
38659,False,,
38674,False,,
38690,False,,
38693,False,,
38701,True,GBM_bns_38701,"(0.50660419, -0.69526029)"
38707,False,,
38714,False,,
38717,True,GBM_bns_38717,"(2.2652936, 0.48339862)"
38740,False,,
38761,False,,
38767,False,,
38799,False,,
38809,False,,
38818,False,,
38834,False,,
38849,False,,
38850,True,GBM_bns_38850,"(3.1544353, -1.0103937)"
38860,False,,
38867,False,,
38891,True,GBM_bns_38891,"(0.9798088, 0.12041999)"
38893,False,,
38910,False,,
38924,False,,
38931,True,GBM_bns_38931,"(6.1408424, -0.56402473)"
38941,True,GBM_bns_38941,"(2.8502559, -0.62328817)"
38970,False,,
38978,True,GBM_bns_38978,"(1.6751703, -0.64310467)"
39022,False,,
39048,True,GBM_bns_39048,"(1.3870704, -1.1945507)"
39091,False,,
39098,False,,
39101,False,,
39117,False,,
39124,False,,
39133,True,GBM_bns_39133,"(4.821859, -0.34176872)"
39155,False,,
39165,False,,
39190,False,,
39191,False,,
39195,False,,
39239,False,,
39262,True,GBM_bns_39262,"(4.7691698, 0.69464397)"
39313,False,,
39326,False,,
39328,False,,
39345,False,,
39370,False,,
39393,False,,
39416,False,,
39430,False,,
39431,True,GBM_bns_39431,"(4.6427974, -0.80426622)"
39449,False,,
39462,False,,
39463,True,GBM_bns_39463,"(3.810295, -0.24074543)"
39502,False,,
39504,False,,
39506,False,,
39587,False,,
39594,False,,
39606,False,,
39609,True,GBM_bns_39609,"(0.12611939, -1.197771)"
39621,False,,
39655,False,,
39703,False,,
39705,False,,
39734,False,,
39762,False,,
39766,False,,
39833,False,,
39848,False,,
39858,False,,
39878,False,,
39948,False,,
39974,False,,
39990,False,,
40025,False,,
40072,False,,
40080,False,,
40082,False,,
40092,False,,
40094,False,,
40111,False,,
40114,False,,
40125,False,,
40133,False,,
40144,True,GBM_bns_40144,"(4.5829533, 1.148878)"
40153,True,GBM_bns_40153,"(6.167589, -0.46511629)"
40181,False,,
40190,False,,
40252,False,,
40277,False,,
40287,False,,
40315,False,,
40341,False,,
40397,True,GBM_bns_40397,"(2.1913097, 0.29500403)"
40430,False,,
40432,False,,
40436,False,,
40471,False,,
40476,False,,
40496,False,,
40508,False,,
40544,False,,
40619,True,GBM_bns_40619,"(4.3070391, 0.47805711)"
40718,False,,
40721,False,,
40733,False,,
40747,False,,
40788,False,,
40817,False,,
40823,False,,
40824,False,,
40834,False,,
40840,False,,
40852,False,,
40876,False,,
40885,False,,
40893,False,,
40895,False,,
40918,False,,
40928,False,,
40932,False,,
40940,False,,
40942,False,,
40943,False,,
40944,False,,
40971,False,,
40980,False,,
41026,False,,
41029,False,,
41031,False,,
41075,False,,
41087,False,,
41111,True,GBM_bns_41111,"(0.73494681, 0.73320015)"
41114,False,,
41134,False,,
41162,True,GBM_bns_41162,"(4.3069427, 0.64226544)"
41165,False,,
41192,False,,
41204,False,,
41205,False,,
41234,False,,
41252,False,,
41273,False,,
41290,False,,
41342,False,,
41377,False,,
41390,False,,
41400,False,,
41431,False,,
41444,False,,
41454,False,,
41490,False,,
41500,False,,
41505,False,,
41517,False,,
41527,False,,
41534,False,,
41546,False,,
41548,False,,
41558,False,,
41560,False,,
41566,False,,
41590,False,,
41637,False,,
41640,True,GBM_bns_41640,"(3.0092127, 0.37146072)"
41650,True,GBM_bns_41650,"(2.334373, 0.26804675)"
41672,False,,
41685,False,,
41690,False,,
41696,False,,
41698,False,,
41712,True,GBM_bns_41712,"(3.1705359, -0.368417)"
41734,False,,
41739,False,,
41798,False,,
41799,False,,
41807,False,,
41812,False,,
41821,True,GBM_bns_41821,"(6.0816684, -0.23393303)"
41834,False,,
41837,False,,
41842,False,,
41845,False,,
41863,False,,
41881,False,,
41890,False,,
41896,False,,
41913,False,,
41926,False,,
41934,True,GBM_bns_41934,"(0.97851202, -0.6039655)"
41941,False,,
41955,False,,
41966,False,,
41967,False,,
41991,False,,
41998,False,,
42001,True,GBM_bns_42001,"(2.1705479, -0.79706789)"
42008,False,,
42025,False,,
42047,False,,
42095,False,,
42109,False,,
42114,False,,
42139,False,,
42152,False,,
42166,False,,
42178,False,,
42196,False,,
42220,False,,
42239,False,,
42241,False,,
42270,False,,
42273,False,,
42320,True,GBM_bns_42320,"(5.575303, -0.4030318)"
42334,False,,
42339,False,,
42356,False,,
42375,False,,
42396,False,,
42403,False,,
42419,True,GBM_bns_42419,"(6.2062608, -1.1751143)"
42446,False,,
42466,False,,
42475,False,,
42476,False,,
42488,False,,
42494,False,,
42506,False,,
42519,False,,
42544,False,,
42548,False,,
42557,True,GBM_bns_42557,"(1.8216201, -0.51065562)"
42578,False,,
42597,False,,
42602,False,,
42651,False,,
42668,False,,
42672,False,,
42707,False,,
42711,False,,
42731,False,,
42736,False,,
42739,False,,
42765,False,,
42774,False,,
42816,False,,
42855,False,,
42861,False,,
42865,False,,
42879,False,,
42884,False,,
42900,False,,
42902,True,GBM_bns_42902,"(2.2639487, -0.87643235)"
42906,False,,
42998,False,,
43000,False,,
43003,False,,
43010,False,,
43011,False,,
43016,False,,
43029,False,,
43077,False,,
43106,False,,
43107,False,,
43109,False,,
43128,False,,
43152,False,,
43156,False,,
43160,True,GBM_bns_43160,"(2.4850741, -0.49392872)"
43161,False,,
43162,False,,
43170,False,,
43173,False,,
43205,False,,
43233,False,,
43253,False,,
43258,False,,
43279,False,,
43318,False,,
43322,True,GBM_bns_43322,"(0.89437405, -0.0044016824)"
43340,False,,
43411,False,,
43427,False,,
43439,False,,
43453,False,,
43467,False,,
43468,False,,
43469,False,,
43491,False,,
43520,False,,
43522,False,,
43527,False,,
43568,False,,
43597,False,,
43615,False,,
43631,False,,
43640,False,,
43701,False,,
43702,False,,
43752,False,,
43771,False,,
43781,False,,
43809,False,,
43847,False,,
43867,False,,
43871,False,,
43875,True,GBM_bns_43875,"(5.3411, -0.7672467)"
43886,False,,
43896,False,,
43899,False,,
43911,False,,
43934,False,,
43952,False,,
44002,True,GBM_bns_44002,"(3.1647175, -0.29934176)"
44051,False,,
44073,False,,
44101,False,,
44117,False,,
44122,False,,
44126,False,,
44129,False,,
44148,False,,
44189,False,,
44190,False,,
44221,False,,
44226,False,,
44228,False,,
44238,False,,
44250,False,,
44274,False,,
44304,False,,
44337,True,GBM_bns_44337,"(0.7527318, -0.39364756)"
44349,False,,
44411,False,,
44440,False,,
44453,False,,
44514,False,,
44521,False,,
44543,False,,
44547,False,,
44548,False,,
44573,False,,
44579,False,,
44592,False,,
44593,True,GBM_bns_44593,"(0.12860805, -0.55814223)"
44642,False,,
44664,False,,
44687,True,GBM_bns_44687,"(0.45783167, 1.1898339)"
44694,False,,
44707,False,,
44729,False,,
44754,False,,
44759,False,,
44772,False,,
44778,False,,
44779,False,,
44812,False,,
44825,False,,
44844,False,,
44850,False,,
44856,False,,
44873,False,,
44882,False,,
44889,False,,
44903,False,,
44936,False,,
44943,False,,
44949,False,,
44950,False,,
44960,False,,
44968,False,,
44969,False,,
45001,False,,
45004,True,GBM_bns_45004,"(2.7964926, -0.70553449)"
45026,False,,
45070,False,,
45084,False,,
45095,False,,
45127,False,,
45154,False,,
45179,False,,
45187,False,,
45191,False,,
45223,False,,
45265,False,,
45277,True,GBM_bns_45277,"(4.9641868, -0.4918231)"
45292,False,,
45302,False,,
45310,False,,
45312,False,,
45341,False,,
45342,False,,
45377,False,,
45412,False,,
45418,False,,
45441,False,,
45444,False,,
45473,False,,
45492,True,GBM_bns_45492,"(5.4863353, -0.25017744)"
45529,False,,
45537,False,,
45561,False,,
45612,False,,
45617,False,,
45637,False,,
45650,True,GBM_bns_45650,"(0.99576447, -0.43763378)"
45686,False,,
45691,False,,
45711,False,,
45728,False,,
45767,False,,
45812,False,,
45826,False,,
45839,False,,
45863,False,,
45881,False,,
45917,True,GBM_bns_45917,"(2.2235041, -0.20106416)"
45949,False,,
45964,False,,
45996,False,,
46000,False,,
46004,False,,
46034,True,GBM_bns_46034,"(3.9168362, 1.0697381)"
46035,False,,
46079,False,,
46097,False,,
46116,False,,
46187,False,,
46204,False,,
46208,False,,
46218,False,,
46219,False,,
46226,False,,
46236,False,,
46261,False,,
46280,True,GBM_bns_46280,"(4.9060935, 0.31102802)"
46284,False,,
46292,False,,
46294,False,,
46304,False,,
46314,False,,
46331,False,,
46333,False,,
46334,False,,
46368,False,,
46389,False,,
46396,False,,
46397,False,,
46398,False,,
46410,False,,
46420,False,,
46437,False,,
46443,False,,
46447,False,,
46454,False,,
46471,False,,
46499,True,GBM_bns_46499,"(5.1903266, 0.59505135)"
46514,False,,
46519,True,GBM_bns_46519,"(3.9332816, 0.53248146)"
46530,False,,
46538,False,,
46541,False,,
46560,False,,
46588,False,,
46608,False,,
46624,False,,
46630,False,,
46653,False,,
46668,False,,
46679,False,,
46691,False,,
46711,False,,
46714,False,,
46750,False,,
46754,False,,
46759,False,,
46783,False,,
46794,False,,
46800,False,,
46804,False,,
46826,False,,
46850,False,,
46878,False,,
46906,False,,
46938,False,,
46992,False,,
47007,False,,
47014,True,GBM_bns_47014,"(3.9500877, -0.97978072)"
47076,False,,
47081,False,,
47184,True,GBM_bns_47184,"(2.3775119, 0.2954028)"
47189,False,,
47191,False,,
47221,False,,
47223,False,,
47236,False,,
47253,False,,
47268,False,,
47294,False,,
47302,False,,
47310,False,,
47318,False,,
47345,False,,
47354,False,,
47360,False,,
47361,False,,
47362,False,,
47366,True,GBM_bns_47366,"(1.9681531, -0.048765407)"
47377,False,,
47411,False,,
47416,False,,
47421,False,,
47435,False,,
47440,False,,
47441,False,,
47444,False,,
47451,False,,
47452,False,,
47467,False,,
47490,False,,
47492,False,,
47531,False,,
47554,False,,
47575,True,GBM_bns_47575,"(2.9492811, -0.78692364)"
47578,False,,
47594,False,,
47605,False,,
47622,False,,
47623,False,,
47655,False,,
47666,False,,
47670,False,,
47699,False,,
47724,False,,
47798,False,,
47815,False,,
47879,False,,
47905,False,,
47935,True,GBM_bns_47935,"(3.0950654, -1.0127107)"
47937,True,GBM_bns_47937,"(0.22304028, -0.70915795)"
47944,False,,
47954,True,GBM_bns_47954,"(0.95544341, 0.071309655)"
47967,False,,
47970,False,,
48036,False,,
48044,False,,
48045,False,,
48084,False,,
48097,False,,
48100,False,,
48113,False,,
48141,False,,
48145,False,,
48168,False,,
48169,False,,
48170,False,,
48227,False,,
48322,True,GBM_bns_48322,"(3.7053168, 0.88811073)"
48329,False,,
48345,True,GBM_bns_48345,"(3.9369056, -0.14762278)"
48361,False,,
48375,False,,
48381,False,,
48385,False,,
48418,False,,
48432,False,,
48479,False,,
48481,False,,
48490,True,GBM_bns_48490,"(4.9323802, -0.53891173)"
48494,False,,
48510,False,,
48512,False,,
48517,False,,
48568,False,,
48583,False,,
48595,False,,
48598,False,,
48620,False,,
48630,False,,
48644,False,,
48658,False,,
48668,False,,
48706,False,,
48709,False,,
48792,True,GBM_bns_48792,"(3.1403978, -0.41936907)"
48822,False,,
48838,False,,
48854,False,,
48866,True,GBM_bns_48866,"(5.0988945, 0.71225153)"
48899,False,,
48948,False,,
48951,False,,
48954,False,,
48955,False,,
49011,False,,
49087,False,,
49118,False,,
49151,False,,
49152,False,,
49158,False,,
49159,False,,
49171,False,,
49202,False,,
49205,False,,
49223,False,,
49230,False,,
49258,False,,
49278,False,,
49322,False,,
49371,False,,
49376,False,,
49378,False,,
49406,False,,
49452,False,,
49458,False,,
49472,True,GBM_bns_49472,"(3.462552, -0.43225827)"
49473,False,,
49475,False,,
49476,True,GBM_bns_49476,"(3.2591987, -0.16329076)"
49494,False,,
49507,False,,
49518,False,,
49546,False,,
49548,False,,
49552,False,,
49554,False,,
49571,False,,
49597,False,,
49602,False,,
49616,False,,
49618,False,,
49636,False,,
49689,False,,
49696,False,,
49703,False,,
49711,False,,
49717,False,,
49729,False,,
49739,False,,
49750,False,,
49760,False,,
49796,False,,
49823,False,,
49829,False,,
49845,False,,
49868,False,,
49882,False,,
49934,False,,
49937,False,,
49938,False,,
49961,False,,
49973,False,,
50034,False,,
50038,False,,
50044,True,GBM_bns_50044,"(0.17686635, -0.50908639)"
50078,True,GBM_bns_50078,"(6.1521816, -0.53936899)"
50087,False,,
50125,False,,
50127,False,,
50165,False,,
50208,False,,
50227,False,,
50232,False,,
50235,False,,
50274,False,,
50290,False,,
50291,False,,
50293,False,,
50301,True,GBM_bns_50301,"(3.0712717, 0.25217905)"
50302,False,,
50306,False,,
50308,False,,
50368,False,,
50383,False,,
50388,False,,
50421,False,,
50422,False,,
50433,True,GBM_bns_50433,"(3.6744074, 1.0418423)"
50443,False,,
50466,False,,
50469,False,,
50490,False,,
50521,False,,
50546,False,,
50548,False,,
50553,False,,
50555,False,,
50563,False,,
50580,False,,
50590,False,,
50602,False,,
50622,False,,
50644,False,,
50646,False,,
50650,False,,
50658,False,,
50690,False,,
50710,False,,
50714,False,,
50725,True,GBM_bns_50725,"(1.8935816, -0.77802339)"
50734,False,,
50735,False,,
50756,False,,
50762,False,,
50765,False,,
50798,False,,
50800,False,,
50802,False,,
50803,False,,
50843,False,,
50850,False,,
50859,False,,
50862,False,,
50863,False,,
50867,False,,
50870,False,,
50876,False,,
50891,False,,
50900,False,,
50931,False,,
50943,False,,
50947,False,,
50992,False,,
50997,False,,
51013,False,,
51038,False,,
51054,False,,
51072,False,,
51113,False,,
51162,False,,
51219,False,,
51223,False,,
51264,False,,
51293,False,,
51310,False,,
51313,False,,
51317,False,,
51324,False,,
51358,False,,
51362,False,,
51367,False,,
51377,False,,
51402,False,,
51429,True,GBM_bns_51429,"(5.1918649, 0.51157409)"
51432,False,,
51479,False,,
51480,False,,
51539,False,,
51560,False,,
51579,True,GBM_bns_51579,"(2.9049239, -1.3638293)"
51592,False,,
51627,False,,
51639,False,,
51641,False,,
51689,False,,
51700,False,,
51726,False,,
51735,False,,
51746,True,GBM_bns_51746,"(3.2576527, 0.26954016)"
51753,False,,
51782,True,GBM_bns_51782,"(4.9681805, -0.049973755)"
51800,False,,
51807,False,,
51849,False,,
51866,False,,
51868,False,,
51875,False,,
51884,False,,
51897,True,GBM_bns_51897,"(4.0347236, -0.76088963)"
51915,False,,
51970,True,GBM_bns_51970,"(3.1132336, 0.27774954)"
51994,False,,
51999,False,,
52006,False,,
52032,True,GBM_bns_52032,"(5.8205068, -0.97875247)"
52064,False,,
52072,False,,
52087,False,,
52104,False,,
52111,False,,
52118,False,,
52124,False,,
52127,False,,
52130,False,,
52133,False,,
52158,False,,
52182,False,,
52204,False,,
52205,False,,
52217,True,GBM_bns_52217,"(1.2062796, 1.3183732)"
52223,False,,
52224,False,,
52265,False,,
52270,False,,
52288,False,,
52294,True,GBM_bns_52294,"(5.8539362, -0.76197977)"
52341,False,,
52358,False,,
52364,False,,
52382,False,,
52405,False,,
52407,False,,
52411,False,,
52425,True,GBM_bns_52425,"(5.7305654, 0.34925748)"
52441,False,,
52463,False,,
52469,False,,
52480,False,,
52482,True,GBM_bns_52482,"(0.44302178, 1.2126236)"
52527,False,,
52546,True,GBM_bns_52546,"(3.2875085, -0.31204049)"
52554,False,,
52556,False,,
52583,True,GBM_bns_52583,"(0.035670965, -1.3416309)"
52594,False,,
52604,False,,
52649,True,GBM_bns_52649,"(3.9399616, -0.99333373)"
52655,False,,
52663,False,,
52666,False,,
52677,True,GBM_bns_52677,"(3.07093, -1.0136365)"
52680,False,,
52711,False,,
52754,False,,
52769,False,,
52775,False,,
52782,False,,
52814,False,,
52835,False,,
52838,False,,
52852,False,,
52860,False,,
52881,False,,
52887,False,,
52914,False,,
52915,False,,
52927,False,,
52934,False,,
52944,False,,
53011,False,,
53035,False,,
